gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
2132360414,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS571129778,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Fen Drayton Lakes RSPB Reserve,England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.3081,-0.035019,,,,,,,2009-06-14T00:00:00,14,6,2009,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS571129778,,,,CC0_1_0,,obsr962124,,,2021-03-09T13:03:33.420Z,,COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2132270797,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS571037449,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Paxton Pits,England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.2364,-0.272006,,,,,,,1999-05-30T00:00:00,30,5,1999,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS571037449,,,,CC0_1_0,,obsr962124,,,2021-03-09T13:01:28.477Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2132267794,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS571037415,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Paxton Pits,England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.2364,-0.272006,,,,,,,1999-07-04T00:00:00,4,7,1999,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS571037415,,,,CC0_1_0,,obsr962124,,,2021-03-09T12:53:15.811Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2132258435,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS571037160,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Stiffkey,England,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.9502,0.931864,,,,,,,1999-01-02T00:00:00,2,1,1999,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS571037160,,,,CC0_1_0,,obsr962124,,,2021-03-09T13:02:12.265Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2132171019,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS570942492,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Ouse Washes RSPB Reserve,England,PRESENT,20,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.4521,0.16328,,,,,,,1996-04-20T00:00:00,20,4,1996,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS570942492,,,,CC0_1_0,,obsr962124,,,2021-03-09T13:03:27.738Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2132168337,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS570941852,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,"Long Drove, Haddenham",England,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.3563,0.151362,,,,,,,1995-01-01T00:00:00,1,1,1995,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS570941852,,,,CC0_1_0,,obsr962124,,,2021-03-09T13:02:42.424Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2132162788,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS570936906,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Fen Drayton Lakes RSPB Reserve,England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.3081,-0.035019,,,,,,,1994-01-08T00:00:00,8,1,1994,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS570936906,,,,CC0_1_0,,obsr962124,,,2021-03-09T12:53:15.973Z,,COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2132075701,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS598488343,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Willow Farm,England,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,51.2543,1.38908,,,,,,,2018-04-11T00:00:00,11,4,2018,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS598488343,,,,CC0_1_0,,obsr907259,,,2021-03-09T13:01:58.833Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2131962015,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS598365606,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,"Newnham Road, England, GB (52.014, -0.193)",England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.0145,-0.192694,,,,,,,2018-04-11T00:00:00,11,4,2018,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS598365606,,,,CC0_1_0,,obsr20091,,,2021-03-09T13:01:25.106Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2131949828,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS598360134,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Capel Fleet Raptor Viewpoint,England,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,51.3759,0.905042,,,,,,,2003-01-18T00:00:00,18,1,2003,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS598360134,,,,CC0_1_0,,obsr1048746,,,2021-03-09T12:53:24.892Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2131797402,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS583240855,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Spurn Point NNR--Seawatching hut/Numpties,England,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,53.6124,0.144468,,,,,,,2017-08-11T00:00:00,11,8,2017,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS583240855,,,,CC0_1_0,,obsr102818,,,2021-03-09T12:53:53.820Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2131739917,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS583146607,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Shepreth L-Moor,England,PRESENT,60,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.1085,0.022037,,,,,,,2018-02-25T00:00:00,25,2,2018,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS583146607,,,,CC0_1_0,,obsr303816,,,2021-03-09T12:53:11.992Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2130952123,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS582085260,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Wallasea Island RSPB Reserve,England,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,51.6145,0.839141,,,,,,,2015-03-13T00:00:00,13,3,2015,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS582085260,,,,CC0_1_0,,obsr903110,,,2021-03-09T12:54:22.660Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2130824734,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS569451003,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Capel Fleet Raptor Viewpoint,England,PRESENT,35,e2e717bf-551a-4917-bdc9-4fa0f342c530,51.3759,0.905042,,,,,,,2018-01-20T00:00:00,20,1,2018,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS569451003,,,,CC0_1_0,,obsr355394,,,2021-03-09T12:53:33.868Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2130640269,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS569277492,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Heckington Fen,England,PRESENT,4,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.996,-0.206466,,,,,,,2007-09-20T00:00:00,20,9,2007,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS569277492,,,,CC0_1_0,,obsr358384,,,2021-03-09T12:52:57.038Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2130604350,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS581552091,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,"Royston Road, England, GB (51.996, -0.161)",England,PRESENT,23,e2e717bf-551a-4917-bdc9-4fa0f342c530,51.9959,-0.161356,,,,,,,2018-02-24T00:00:00,24,2,2018,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS581552091,,,,CC0_1_0,,obsr20091,,,2021-03-09T13:01:05.831Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2130097029,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS577844886,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Foxton Sewage Works,England,PRESENT,40,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.1227,0.04545,,,,,,,2018-02-11T00:00:00,11,2,2018,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS577844886,,,,CC0_1_0,,obsr303816,,,2021-03-09T12:53:11.653Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2129981970,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_CAN:OBS580748002,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Isle of Barra,Scotland,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,56.9851,-7.46521,,,,,,,2002-06-26T00:00:00,26,6,2002,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD_CAN,OBS580748002,,,,CC0_1_0,,obsr456168,,,2021-03-09T12:53:22.060Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2129855104,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS580611669,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Ashwell-Eyeworth farmlands viewpoint,England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.0592,-0.162298,,,,,,,2018-02-21T00:00:00,21,2,2018,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS580611669,,,,CC0_1_0,,obsr20091,,,2021-03-09T12:53:16.710Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2129369410,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS577047849,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,East Tilbury Marshes--Coalhouse Fort,England,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,51.4653,0.430784,,,,,,,2008-03-05T00:00:00,5,3,2008,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS577047849,,,,CC0_1_0,,obsr20091,,,2021-03-09T13:01:37.765Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2129235331,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS595444971,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Cadishead & Little Woolden Mosses LWT NR,England,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,53.442,-2.4524,,,,,,,2018-04-04T00:00:00,4,4,2018,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS595444971,,,,CC0_1_0,,obsr508556,,,2021-03-09T13:02:25.955Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2129222225,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS567646839,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Capel Fleet Raptor Viewpoint,England,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,51.3759,0.905042,,,,,,,2018-01-14T00:00:00,14,1,2018,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS567646839,,,,CC0_1_0,,obsr277750,,,2021-03-09T12:53:19.591Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2129048432,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS595236381,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Staploe,England,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.2261,-0.33474,,,,,,,2018-03-31T00:00:00,31,3,2018,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS595236381,,,,CC0_1_0,,obsr305550,,,2021-03-09T13:02:30.955Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2128828064,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS576345481,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Cot Valley,England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,50.1132,-5.67884,,,,,,,1992-10-10T00:00:00,10,10,1992,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS576345481,,,,CC0_1_0,,obsr341315,,,2021-03-09T12:53:28.074Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2128823771,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS576338860,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Etwall Farm,England,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.8653,-1.59097,,,,,,,2003-05-11T00:00:00,11,5,2003,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS576338860,,,,CC0_1_0,,obsr341315,,,2021-03-09T12:52:46.942Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2128818568,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS576337182,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Choseley Barns,England,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.936,0.609167,,,,,,,2008-05-27T00:00:00,27,5,2008,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS576337182,,,,CC0_1_0,,obsr341315,,,2021-03-09T13:02:52.364Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2128810587,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS576340863,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Long Eaton Gravel Pits,England,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.8844,-1.25257,,,,,,,1998-05-07T00:00:00,7,5,1998,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS576340863,,,,CC0_1_0,,obsr341315,,,2021-03-09T13:01:56.843Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2128809765,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS576346016,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Williamthorpe LNR,England,PRESENT,4,e2e717bf-551a-4917-bdc9-4fa0f342c530,53.1962,-1.35479,,,,,,,1991-01-17T00:00:00,17,1,1991,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS576346016,,,,CC0_1_0,,obsr341315,,,2021-03-09T13:02:37.008Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2128809273,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS576339569,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Etwall Farm,England,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.8653,-1.59097,,,,,,,2002-05-16T00:00:00,16,5,2002,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS576339569,,,,CC0_1_0,,obsr341315,,,2021-03-09T12:53:33.579Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2128805122,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS576341921,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Long Eaton Gravel Pits,England,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.8844,-1.25257,,,,,,,1995-05-03T00:00:00,3,5,1995,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS576341921,,,,CC0_1_0,,obsr341315,,,2021-03-09T13:01:16.903Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2128614981,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS576126517,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Bygrave Common Farmlands,England,PRESENT,20,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.0012,-0.183254,,,,,,,2018-02-10T00:00:00,10,2,2018,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS576126517,,,,CC0_1_0,,obsr20091,,,2021-03-09T13:01:58.005Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2128532122,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS579266754,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Reculver KWT Visitor Centre and Country Park,England,PRESENT,60,e2e717bf-551a-4917-bdc9-4fa0f342c530,51.38,1.20959,,,,,,,2018-02-18T00:00:00,18,2,2018,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS579266754,,,,CC0_1_0,,obsr355394,,,2021-03-09T12:53:05.571Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2128367247,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS566673370,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,GB--ENG--Kent--Scotney gravel pits,England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,50.9457,0.883541,,,,,,,2018-01-12T00:00:00,12,1,2018,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS566673370,,,,CC0_1_0,,obsr422265,,,2021-03-09T12:55:17.751Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2127883258,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS566039284,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,maiden castle,England,PRESENT,15,e2e717bf-551a-4917-bdc9-4fa0f342c530,50.6991,-2.47076,,,,,,,2018-01-10T00:00:00,10,1,2018,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS566039284,,,,CC0_1_0,,obsr305550,,,2021-03-09T12:52:56.847Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2127876590,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS593926574,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Marston Sewage Works,England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.9731,-0.66378,,,,,,,1994-05-19T00:00:00,19,5,1994,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS593926574,,,,CC0_1_0,,obsr419927,,,2021-03-09T13:04:05.345Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2127241307,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS565233628,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Paxton Pits,England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.2364,-0.272006,,,,,,,1999-05-30T00:00:00,30,5,1999,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS565233628,,,,CC0_1_0,,obsr962124,,,2021-03-09T13:00:49.803Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2127236152,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS574520538,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,"GB-England-Romsey (51.0220,-1.5993)",England,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,51.022,-1.59931,,,,,,,2017-11-12T00:00:00,12,11,2017,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS574520538,,,,CC0_1_0,,obsr86041,,,2021-03-09T13:11:13.784Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2126536029,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS577024490,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Bury Down,England,PRESENT,15,e2e717bf-551a-4917-bdc9-4fa0f342c530,51.5535,-1.31111,,,,,,,2018-01-14T00:00:00,14,1,2018,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS577024490,,,,CC0_1_0,,obsr630659,,,2021-03-09T13:03:25.404Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2126273254,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS564122039,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Choseley Drying Barns,England,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.9473,0.614915,,,,,,,2013-05-17T00:00:00,17,5,2013,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS564122039,,,,CC0_1_0,,obsr328880,,,2021-03-09T12:53:40.063Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2126026177,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS576340564,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Beal Carr LNR,England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,53.7225,-1.17654,,,,,,,2000-05-08T00:00:00,8,5,2000,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS576340564,,,,CC0_1_0,,obsr341315,,,2021-03-09T13:01:41.901Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
